0;-0.23158812522888184;
12000000;-0.23574376106262207;
24000000;-0.25237894058227539;
36000000;-0.26596760749816895;
48000000;-0.281402587890625;
60000000;-0.29279518127441406;
72000000;-0.25237894058227539;
84000000;-0.23158812522888184;
96000000;-0.23574376106262207;
108000000;-0.25237894058227539;
120000000;-0.26596760749816895;
132000000;-0.281402587890625;
144000000;-0.29279518127441406;
156000000;-0.25237894058227539;
168000000;-0.23158812522888184;
180000000;-0.23574376106262207;
192000000;-0.25237894058227539;
204000000;-0.26596760749816895;
216000000;-0.281402587890625;
228000000;-0.29279518127441406;
240000000;-0.23158812522888184;
252000000;-0.23574376106262207;
264000000;-0.25237894058227539;
276000000;-0.26596760749816895;
288000000;-0.281402587890625;
300000000;-0.29279518127441406;
312000000;-0.25237894058227539;
324000000;-0.23158812522888184;
336000000;-0.23574376106262207;
348000000;-0.25237894058227539;
360000000;-0.26596760749816895;
372000000;-0.281402587890625;
384000000;-0.29279518127441406;
396000000;-0.25237894058227539;
408000000;-0.23158812522888184;
420000000;-0.23574376106262207;
432000000;-0.25237894058227539;
444000000;-0.26596760749816895;
456000000;-0.281402587890625;
468000000;-0.29279518127441406;
480000000;-0.23158812522888184;
492000000;-0.23574376106262207;
504000000;-0.25237894058227539;
516000000;-0.26596760749816895;
528000000;-0.281402587890625;
540000000;-0.29279518127441406;
552000000;-0.25237894058227539;
564000000;-0.23158812522888184;
576000000;-0.23574376106262207;
588000000;-0.25237894058227539;
600000000;-0.26596760749816895;
612000000;-0.281402587890625;
624000000;-0.29279518127441406;
636000000;-0.25237894058227539;
648000000;-0.23158812522888184;
660000000;-0.23574376106262207;
672000000;-0.25237894058227539;
684000000;-0.26596760749816895;
696000000;-0.281402587890625;
708000000;-0.29279518127441406;
720000000;-0.23158812522888184;
732000000;-0.23574376106262207;
744000000;-0.25237894058227539;
756000000;-0.26596760749816895;
768000000;-0.281402587890625;
780000000;-0.29279518127441406;
792000000;-0.23158812522888184;
804000000;-0.23574376106262207;
816000000;-0.25237894058227539;
828000000;-0.26596760749816895;
840000000;-0.281402587890625;
852000000;-0.29279518127441406;
864000000;-0.25237894058227539;
876000000;-0.23158812522888184;
888000000;-0.23574376106262207;
900000000;-0.25237894058227539;
912000000;-0.26596760749816895;
924000000;-0.281402587890625;
936000000;-0.29279518127441406;
948000000;-0.25237894058227539;
960000000;-0.23158812522888184;
972000000;-0.23574376106262207;
984000000;-0.25237894058227539;
996000000;-0.26596760749816895;
1008000000;-0.281402587890625;
1020000000;-0.29279518127441406;
1032000000;-0.3225710391998291;
1044000000;-0.32623982429504395;
1056000000;-0.35544466972351074;
1068000000;-0.35695147514343262;
1080000000;-0.35770344734191895;
1092000000;-0.3871464729309082;
1104000000;-0.40521454811096191;
1116000000;-0.40717244148254395;
1128000000;-0.64900875091552734;
1140000000;-0.40717244148254395;
1152000000;-0.35770344734191895;
1164000000;-0.40521454811096191;
1176000000;-0.35695147514343262;
1188000000;-0.23158812522888184;
1200000000;-0.25237894058227539;
1212000000;-0.3225710391998291;
1224000000;-0.29279518127441406;
1236000000;-0.26596760749816895;
1248000000;-0.281402587890625;
1260000000;-0.32623982429504395;
1272000000;-0.3871464729309082;
1284000000;-0.35544466972351074;
1296000000;-0.23574376106262207;
1308000000;-0.2132561206817627;
1320000000;-0.26909303665161133;
1332000000;-0.29693937301635742;
1344000000;-0.29342961311340332;
1356000000;-0.26106786727905273;
1368000000;-0.23714780807495117;
1380000000;-0.2305905818939209;
1392000000;-0.20750093460083008;
1404000000;-0.18242168426513672;
1416000000;-0.18363356590270996;
1428000000;-0.20226645469665527;
1440000000;-0.23663520812988281;
1452000000;-0.27121448516845703;
1464000000;-0.26796555519104004;
1476000000;-0.30525064468383789;
1488000000;-0.39393281936645508;
1500000000;-0.4318089485168457;
1512000000;-0.39446473121643066;
1524000000;-0.31590890884399414;
1536000000;-0.23765420913696289;
1548000000;-0.27583885192871094;
1560000000;-0.46367669105529785;
1572000000;-0.62658977508544922;
1584000000;-0.61715984344482422;
1596000000;-0.48281073570251465;
1608000000;-0.38196563720703125;
1620000000;-0.37729072570800781;
1632000000;-0.4156956672668457;
1644000000;-0.55077171325683594;
1656000000;-0.56011962890625;
1668000000;-0.56484270095825195;
1680000000;-0.59659957885742188;
1692000000;-0.61889076232910156;
1704000000;-0.55764532089233398;
1716000000;-0.47061729431152344;
1728000000;-0.36141681671142578;
1740000000;-0.34012222290039063;
1752000000;-0.37209224700927734;
1764000000;-0.41198253631591797;
1776000000;-0.44549226760864258;
1788000000;-0.44272994995117188;
1800000000;-0.30901098251342773;
1812000000;-0.22653722763061523;
1824000000;-0.26147365570068359;
1836000000;-0.28184175491333008;
1848000000;-0.24814462661743164;
1860000000;-0.27501106262207031;
1872000000;-0.28517532348632813;
1884000000;-0.26172161102294922;
1896000000;-0.2337040901184082;
1908000000;-0.25406837463378906;
1920000000;-0.28807401657104492;
1932000000;-0.32093334197998047;
1944000000;-0.3021693229675293;
1956000000;-0.2778782844543457;
1968000000;-0.21612453460693359;
1980000000;-0.18200540542602539;
1992000000;-0.30629634857177734;
2004000000;-0.43556547164916992;
2016000000;-0.42837333679199219;
2028000000;-0.34296560287475586;
2040000000;-0.25898933410644531;
2052000000;-0.20505571365356445;
2064000000;-0.2557978630065918;
2076000000;-0.38596725463867188;
2088000000;-0.43786907196044922;
2100000000;-0.39991664886474609;
2112000000;-0.33940696716308594;
2124000000;-0.31014442443847656;
2136000000;-0.33165359497070313;
2148000000;-0.35959339141845703;
2160000000;-0.33821964263916016;
2172000000;-0.29844760894775391;
2184000000;-0.27171039581298828;
2196000000;-0.29406261444091797;
2208000000;-0.39603137969970703;
2220000000;-0.44392871856689453;
2232000000;-0.33926963806152344;
2244000000;-0.24597549438476563;
2256000000;-0.24522781372070313;
2268000000;-0.22123050689697266;
2280000000;-0.20848464965820313;
2292000000;-0.30410289764404297;
2304000000;-0.37526130676269531;
2316000000;-0.32022953033447266;
2328000000;-0.24776268005371094;
2340000000;-0.24258327484130859;
2352000000;-0.25115776062011719;
2364000000;-0.24311256408691406;
2376000000;-0.23883724212646484;
2388000000;-0.24570178985595703;
2400000000;-0.26986312866210938;
2412000000;-0.26219081878662109;
2424000000;-0.24164295196533203;
2436000000;-0.25920581817626953;
2448000000;-0.28944873809814453;
2460000000;-0.26692867279052734;
2472000000;-0.22719669342041016;
2484000000;-0.22091197967529297;
2496000000;-0.24017047882080078;
2508000000;-0.25973224639892578;
2520000000;-0.29146671295166016;
2532000000;-0.32091522216796875;
2544000000;-0.31039524078369141;
2556000000;-0.28792667388916016;
2568000000;-0.28818035125732422;
2580000000;-0.30272006988525391;
2592000000;-0.31535911560058594;
2604000000;-0.31849479675292969;
2616000000;-0.31151580810546875;
2628000000;-0.31297016143798828;
2640000000;-0.33840179443359375;
2652000000;-0.35379409790039063;
2664000000;-0.34761142730712891;
2676000000;-0.32309913635253906;
2688000000;-0.29704475402832031;
2700000000;-0.28977108001708984;
2712000000;-0.28775596618652344;
2724000000;-0.33417987823486328;
2736000000;-0.38342952728271484;
2748000000;-0.34203529357910156;
2760000000;-0.29198360443115234;
2772000000;-0.32475757598876953;
2784000000;-0.32064056396484375;
2796000000;-0.26992702484130859;
2808000000;-0.28961849212646484;
2820000000;-0.32662105560302734;
2832000000;-0.29498291015625;
2844000000;-0.28567409515380859;
2856000000;-0.31688880920410156;
2868000000;-0.32222461700439453;
2880000000;-0.346771240234375;
2892000000;-0.36243629455566406;
2904000000;-0.33850765228271484;
2916000000;-0.33446979522705078;
2928000000;-0.33584213256835938;
2940000000;-0.32196044921875;
2952000000;-0.37767791748046875;
2964000000;-0.45414638519287109;
2976000000;-0.44007492065429688;
2988000000;-0.41482639312744141;
3000000000;-0.42188549041748047;
3012000000;-0.39016532897949219;
3024000000;-0.38955307006835938;
3036000000;-0.4700927734375;
3048000000;-0.5041046142578125;
3060000000;-0.4724578857421875;
3072000000;-0.48183727264404297;
3084000000;-0.52832412719726563;
3096000000;-0.5474090576171875;
3108000000;-0.52263450622558594;
3120000000;-0.47826194763183594;
3132000000;-0.4650421142578125;
3144000000;-0.48940372467041016;
3156000000;-0.53944206237792969;
3168000000;-0.60655498504638672;
3180000000;-0.63348770141601563;
3192000000;-0.57722568511962891;
3204000000;-0.50398063659667969;
3216000000;-0.49871540069580078;
3228000000;-0.55820083618164063;
3240000000;-0.60873031616210938;
3252000000;-0.59611701965332031;
3264000000;-0.55520057678222656;
3276000000;-0.53972816467285156;
3288000000;-0.57276630401611328;
3300000000;-0.61149978637695313;
3312000000;-0.60253238677978516;
3324000000;-0.52813720703125;
3336000000;-0.45105552673339844;
3348000000;-0.45368576049804688;
3360000000;-0.53596210479736328;
3372000000;-0.61736297607421875;
3384000000;-0.61632728576660156;
3396000000;-0.53242111206054688;
3408000000;-0.44239997863769531;
3420000000;-0.42159843444824219;
3432000000;-0.47837066650390625;
3444000000;-0.51907539367675781;
3456000000;-0.52217674255371094;
3468000000;-0.469879150390625;
3480000000;-0.39322853088378906;
3492000000;-0.37563323974609375;
3504000000;-0.44894981384277344;
3516000000;-0.47829627990722656;
3528000000;-0.42562675476074219;
3540000000;-0.39866828918457031;
3552000000;-0.38925361633300781;
3564000000;-0.37371826171875;
3576000000;-0.44635009765625;
3588000000;-0.48494148254394531;
3600000000;-0.38176727294921875;
3612000000;-0.34051322937011719;
3624000000;-0.41706085205078125;
3636000000;-0.40517807006835938;
3648000000;-0.38156509399414063;
3660000000;-0.47095108032226563;
3672000000;-0.46369552612304688;
3684000000;-0.33896255493164063;
3696000000;-0.34438133239746094;
3708000000;-0.433197021484375;
3720000000;-0.44418144226074219;
3732000000;-0.42139244079589844;
3744000000;-0.43366813659667969;
3756000000;-0.43660736083984375;
3768000000;-0.42353630065917969;
3780000000;-0.42623710632324219;
3792000000;-0.43449974060058594;
3804000000;-0.43096351623535156;
3816000000;-0.43964576721191406;
3828000000;-0.46825790405273438;
3840000000;-0.4876861572265625;
3852000000;-0.48307418823242188;
3864000000;-0.49386978149414063;
3876000000;-0.50880622863769531;
3888000000;-0.47294807434082031;
3900000000;-0.46133232116699219;
3912000000;-0.50353431701660156;
3924000000;-0.50865936279296875;
3936000000;-0.48054122924804688;
3948000000;-0.49383735656738281;
3960000000;-0.52505111694335938;
3972000000;-0.54705619812011719;
3984000000;-0.55974960327148438;
3996000000;-0.50847244262695313;
4008000000;-0.44320297241210938;
4020000000;-0.45303916931152344;
4032000000;-0.51198577880859375;
4044000000;-0.58078956604003906;
4056000000;-0.63680648803710938;
4068000000;-0.6283111572265625;
4080000000;-0.55092048645019531;
4092000000;-0.47147178649902344;
4104000000;-0.46009635925292969;
4116000000;-0.51214218139648438;
4128000000;-0.60538005828857422;
4140000000;-0.68268680572509766;
4152000000;-0.65078830718994141;
4164000000;-0.63750934600830078;
4176000000;-0.62361717224121094;
4188000000;-0.586822509765625;
4200000000;-0.56240272521972656;
4212000000;-0.55410003662109375;
4224000000;-0.52374649047851563;
4236000000;-0.50979423522949219;
4248000000;-0.57306289672851563;
4260000000;-0.64240837097167969;
4272000000;-0.63554954528808594;
4284000000;-0.62271881103515625;
4296000000;-0.59042167663574219;
4308000000;-0.48826217651367188;
4320000000;-0.45022392272949219;
4332000000;-0.55508232116699219;
4344000000;-0.67264366149902344;
4356000000;-0.6954498291015625;
4368000000;-0.65901565551757813;
4380000000;-0.63987159729003906;
4392000000;-0.63944625854492188;
4404000000;-0.60057449340820313;
4416000000;-0.58117294311523438;
4428000000;-0.65491867065429688;
4440000000;-0.69895553588867188;
4452000000;-0.64877128601074219;
4464000000;-0.63103103637695313;
4476000000;-0.69943618774414063;
4488000000;-0.79667282104492188;
